region	sector	unit
WA	Oil seeds	M.EUR
WA	Sugar cane, sugar beet	M.EUR
WA	Plant-based fibers	M.EUR
WA	Crops nec	M.EUR
WA	Cattle	M.EUR
WA	Pigs	M.EUR
WA	Poultry	M.EUR
WA	Meat animals nec	M.EUR
WA	Animal products nec	M.EUR
WA	Raw milk	M.EUR
WA	Wool, silk-worm cocoons	M.EUR
WA	Manure (conventional treatment)	M.EUR
WA	Manure (biogas treatment)	M.EUR
WA	Products of forestry, logging and related services (02)	M.EUR
WA	Fish and other fishing products; services incidental of fishing (05)	M.EUR
WA	Anthracite	M.EUR
WA	Coking Coal	M.EUR
WA	Other Bituminous Coal	M.EUR
WA	Sub-Bituminous Coal	M.EUR
WA	Patent Fuel	M.EUR
WA	Lignite/Brown Coal	M.EUR
WA	BKB/Peat Briquettes	M.EUR
WA	Peat	M.EUR
WA	Crude petroleum and services related to crude oil extraction, excluding surveying	M.EUR
WA	Natural gas and services related to natural gas extraction, excluding surveying	M.EUR
WA	Natural Gas Liquids	M.EUR
WA	Other Hydrocarbons	M.EUR
WA	Uranium and thorium ores (12)	M.EUR
WA	Iron ores	M.EUR
WA	Copper ores and concentrates	M.EUR
WA	Nickel ores and concentrates	M.EUR
WA	Aluminium ores and concentrates	M.EUR
WA	Precious metal ores and concentrates	M.EUR
WA	Lead, zinc and tin ores and concentrates	M.EUR
WA	Other non-ferrous metal ores and concentrates	M.EUR
WA	Stone	M.EUR
WA	Sand and clay	M.EUR
WA	Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.	M.EUR
WA	Products of meat cattle	M.EUR
WA	Products of meat pigs	M.EUR
WA	Products of meat poultry	M.EUR
WA	Meat products nec	M.EUR
WA	products of Vegetable oils and fats	M.EUR
WA	Dairy products	M.EUR
WA	Processed rice	M.EUR
WA	Sugar	M.EUR
WA	Food products nec	M.EUR
WA	Beverages	M.EUR
WA	Fish products	M.EUR
WA	Tobacco products (16)	M.EUR
WA	Textiles (17)	M.EUR
WA	Wearing apparel; furs (18)	M.EUR
WA	Leather and leather products (19)	M.EUR
WA	Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)	M.EUR
WA	Wood material for treatment, Re-processing of secondary wood material into new wood material	M.EUR
WA	Pulp	M.EUR
WA	Secondary paper for treatment, Re-processing of secondary paper into new pulp	M.EUR
WA	Paper and paper products	M.EUR
WA	Printed matter and recorded media (22)	M.EUR
WA	Coke Oven Coke	M.EUR
WA	Gas Coke	M.EUR
WA	Coal Tar	M.EUR
WA	Motor Gasoline	M.EUR
WA	Aviation Gasoline	M.EUR
WA	Gasoline Type Jet Fuel	M.EUR
WA	Kerosene Type Jet Fuel	M.EUR
WA	Kerosene	M.EUR
WA	Gas/Diesel Oil	M.EUR
WA	Heavy Fuel Oil	M.EUR
WA	Refinery Gas	M.EUR
WA	Liquefied Petroleum Gases (LPG)	M.EUR
WA	Refinery Feedstocks	M.EUR
WA	Ethane	M.EUR
WA	Naphtha	M.EUR
WA	White Spirit & SBP	M.EUR
WA	Lubricants	M.EUR
WA	Bitumen	M.EUR
WA	Paraffin Waxes	M.EUR
WA	Petroleum Coke	M.EUR
WA	Non-specified Petroleum Products	M.EUR
WA	Nuclear fuel	M.EUR
WA	Plastics, basic	M.EUR
WA	Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	M.EUR
WA	N-fertiliser	M.EUR
WA	P- and other fertiliser	M.EUR
WA	Chemicals nec	M.EUR
WA	Charcoal	M.EUR
WA	Additives/Blending Components	M.EUR
WA	Biogasoline	M.EUR
WA	Biodiesels	M.EUR
WA	Other Liquid Biofuels	M.EUR
WA	Rubber and plastic products (25)	M.EUR
WA	Glass and glass products	M.EUR
WA	Secondary glass for treatment, Re-processing of secondary glass into new glass	M.EUR
WA	Ceramic goods	M.EUR
WA	Bricks, tiles and construction products, in baked clay	M.EUR
WA	Cement, lime and plaster	M.EUR
WA	Ash for treatment, Re-processing of ash into clinker	M.EUR
WA	Other non-metallic mineral products	M.EUR
WA	Basic iron and steel and of ferro-alloys and first products thereof	M.EUR
WA	Secondary steel for treatment, Re-processing of secondary steel into new steel	M.EUR
WA	Precious metals	M.EUR
WA	Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	M.EUR
WA	Aluminium and aluminium products	M.EUR
WA	Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	M.EUR
WA	Lead, zinc and tin and products thereof	M.EUR
WA	Secondary lead for treatment, Re-processing of secondary lead into new lead	M.EUR
WA	Copper products	M.EUR
WA	Secondary copper for treatment, Re-processing of secondary copper into new copper	M.EUR
WA	Other non-ferrous metal products	M.EUR
WA	Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	M.EUR
WA	Foundry work services	M.EUR
WA	Fabricated metal products, except machinery and equipment (28)	M.EUR
WA	Machinery and equipment n.e.c. (29)	M.EUR
WA	Office machinery and computers (30)	M.EUR
WA	Electrical machinery and apparatus n.e.c. (31)	M.EUR
WA	Radio, television and communication equipment and apparatus (32)	M.EUR
WA	Medical, precision and optical instruments, watches and clocks (33)	M.EUR
WA	Motor vehicles, trailers and semi-trailers (34)	M.EUR
WA	Other transport equipment (35)	M.EUR
WA	Furniture; other manufactured goods n.e.c. (36)	M.EUR
WA	Secondary raw materials	M.EUR
WA	Bottles for treatment, Recycling of bottles by direct reuse	M.EUR
WA	Electricity by coal	M.EUR
WA	Electricity by gas	M.EUR
WA	Electricity by nuclear	M.EUR
WA	Electricity by hydro	M.EUR
WA	Electricity by wind	M.EUR
WA	Electricity by petroleum and other oil derivatives	M.EUR
WA	Electricity by biomass and waste	M.EUR
WA	Electricity by solar photovoltaic	M.EUR
WA	Electricity by solar thermal	M.EUR
WA	Electricity by tide, wave, ocean	M.EUR
WA	Electricity by Geothermal	M.EUR
WA	Electricity nec	M.EUR
WA	Transmission services of electricity	M.EUR
WA	Distribution and trade services of electricity	M.EUR
WA	Coke oven gas	M.EUR
WA	Blast Furnace Gas	M.EUR
WA	Oxygen Steel Furnace Gas	M.EUR
WA	Gas Works Gas	M.EUR
WA	Biogas	M.EUR
WA	Distribution services of gaseous fuels through mains	M.EUR
WA	Steam and hot water supply services	M.EUR
WA	Collected and purified water, distribution services of water (41)	M.EUR
WA	Construction work (45)	M.EUR
WA	Secondary construction material for treatment, Re-processing of secondary construction material into aggregates	M.EUR
WA	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	M.EUR
WA	Retail trade services of motor fuel	M.EUR
WA	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	M.EUR
WA	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	M.EUR
WA	Hotel and restaurant services (55)	M.EUR
WA	Railway transportation services	M.EUR
WA	Other land transportation services	M.EUR
WA	Transportation services via pipelines	M.EUR
WA	Sea and coastal water transportation services	M.EUR
WA	Inland water transportation services	M.EUR
WA	Air transport services (62)	M.EUR
WA	Supporting and auxiliary transport services; travel agency services (63)	M.EUR
WA	Post and telecommunication services (64)	M.EUR
WA	Financial intermediation services, except insurance and pension funding services (65)	M.EUR
WA	Insurance and pension funding services, except compulsory social security services (66)	M.EUR
WA	Services auxiliary to financial intermediation (67)	M.EUR
WA	Real estate services (70)	M.EUR
WA	Renting services of machinery and equipment without operator and of personal and household goods (71)	M.EUR
WA	Computer and related services (72)	M.EUR
WA	Research and development services (73)	M.EUR
WA	Other business services (74)	M.EUR
WA	Public administration and defence services; compulsory social security services (75)	M.EUR
WA	Education services (80)	M.EUR
WA	Health and social work services (85)	M.EUR
WA	Food waste for treatment: incineration	M.EUR
WA	Paper waste for treatment: incineration	M.EUR
WA	Plastic waste for treatment: incineration	M.EUR
WA	Intert/metal waste for treatment: incineration	M.EUR
WA	Textiles waste for treatment: incineration	M.EUR
WA	Wood waste for treatment: incineration	M.EUR
WA	Oil/hazardous waste for treatment: incineration	M.EUR
WA	Food waste for treatment: biogasification and land application	M.EUR
WA	Paper waste for treatment: biogasification and land application	M.EUR
WA	Sewage sludge for treatment: biogasification and land application	M.EUR
WA	Food waste for treatment: composting and land application	M.EUR
WA	Paper and wood waste for treatment: composting and land application	M.EUR
WA	Food waste for treatment: waste water treatment	M.EUR
WA	Other waste for treatment: waste water treatment	M.EUR
WA	Food waste for treatment: landfill	M.EUR
WA	Paper for treatment: landfill	M.EUR
WA	Plastic waste for treatment: landfill	M.EUR
WA	Inert/metal/hazardous waste for treatment: landfill	M.EUR
WA	Textiles waste for treatment: landfill	M.EUR
WA	Wood waste for treatment: landfill	M.EUR
WA	Membership organisation services n.e.c. (91)	M.EUR
WA	Recreational, cultural and sporting services (92)	M.EUR
WA	Other services (93)	M.EUR
WA	Private households with employed persons (95)	M.EUR
WA	Extra-territorial organizations and bodies	M.EUR
WL	Paddy rice	M.EUR
WL	Wheat	M.EUR
WL	Cereal grains nec	M.EUR
WL	Vegetables, fruit, nuts	M.EUR
WL	Oil seeds	M.EUR
WL	Sugar cane, sugar beet	M.EUR
WL	Plant-based fibers	M.EUR
WL	Crops nec	M.EUR
WL	Cattle	M.EUR
WL	Pigs	M.EUR
WL	Poultry	M.EUR
WL	Meat animals nec	M.EUR
WL	Animal products nec	M.EUR
WL	Raw milk	M.EUR
WL	Wool, silk-worm cocoons	M.EUR
WL	Manure (conventional treatment)	M.EUR
WL	Manure (biogas treatment)	M.EUR
WL	Products of forestry, logging and related services (02)	M.EUR
WL	Fish and other fishing products; services incidental of fishing (05)	M.EUR
WL	Anthracite	M.EUR
WL	Coking Coal	M.EUR
WL	Other Bituminous Coal	M.EUR
WL	Sub-Bituminous Coal	M.EUR
WL	Patent Fuel	M.EUR
WL	Lignite/Brown Coal	M.EUR
WL	BKB/Peat Briquettes	M.EUR
WL	Peat	M.EUR
WL	Crude petroleum and services related to crude oil extraction, excluding surveying	M.EUR
WL	Natural gas and services related to natural gas extraction, excluding surveying	M.EUR
WL	Natural Gas Liquids	M.EUR
WL	Other Hydrocarbons	M.EUR
WL	Uranium and thorium ores (12)	M.EUR
WL	Iron ores	M.EUR
WL	Copper ores and concentrates	M.EUR
WL	Nickel ores and concentrates	M.EUR
WL	Aluminium ores and concentrates	M.EUR
WL	Precious metal ores and concentrates	M.EUR
WL	Lead, zinc and tin ores and concentrates	M.EUR
WL	Other non-ferrous metal ores and concentrates	M.EUR
WL	Stone	M.EUR
WL	Sand and clay	M.EUR
WL	Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.	M.EUR
WL	Products of meat cattle	M.EUR
WL	Products of meat pigs	M.EUR
WL	Products of meat poultry	M.EUR
WL	Meat products nec	M.EUR
WL	products of Vegetable oils and fats	M.EUR
WL	Dairy products	M.EUR
WL	Processed rice	M.EUR
WL	Sugar	M.EUR
WL	Food products nec	M.EUR
WL	Beverages	M.EUR
WL	Fish products	M.EUR
WL	Tobacco products (16)	M.EUR
WL	Textiles (17)	M.EUR
WL	Wearing apparel; furs (18)	M.EUR
WL	Leather and leather products (19)	M.EUR
WL	Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)	M.EUR
WL	Wood material for treatment, Re-processing of secondary wood material into new wood material	M.EUR
WL	Pulp	M.EUR
WL	Secondary paper for treatment, Re-processing of secondary paper into new pulp	M.EUR
WL	Paper and paper products	M.EUR
WL	Printed matter and recorded media (22)	M.EUR
WL	Coke Oven Coke	M.EUR
WL	Gas Coke	M.EUR
WL	Coal Tar	M.EUR
WL	Motor Gasoline	M.EUR
WL	Aviation Gasoline	M.EUR
WL	Gasoline Type Jet Fuel	M.EUR
WL	Kerosene Type Jet Fuel	M.EUR
WL	Kerosene	M.EUR
WL	Gas/Diesel Oil	M.EUR
WL	Heavy Fuel Oil	M.EUR
WL	Refinery Gas	M.EUR
WL	Liquefied Petroleum Gases (LPG)	M.EUR
WL	Refinery Feedstocks	M.EUR
WL	Ethane	M.EUR
WL	Naphtha	M.EUR
WL	White Spirit & SBP	M.EUR
WL	Lubricants	M.EUR
WL	Bitumen	M.EUR
WL	Paraffin Waxes	M.EUR
WL	Petroleum Coke	M.EUR
WL	Non-specified Petroleum Products	M.EUR
WL	Nuclear fuel	M.EUR
WL	Plastics, basic	M.EUR
WL	Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	M.EUR
WL	N-fertiliser	M.EUR
WL	P- and other fertiliser	M.EUR
WL	Chemicals nec	M.EUR
WL	Charcoal	M.EUR
WL	Additives/Blending Components	M.EUR
WL	Biogasoline	M.EUR
WL	Biodiesels	M.EUR
WL	Other Liquid Biofuels	M.EUR
WL	Rubber and plastic products (25)	M.EUR
WL	Glass and glass products	M.EUR
WL	Secondary glass for treatment, Re-processing of secondary glass into new glass	M.EUR
WL	Ceramic goods	M.EUR
WL	Bricks, tiles and construction products, in baked clay	M.EUR
WL	Cement, lime and plaster	M.EUR
WL	Ash for treatment, Re-processing of ash into clinker	M.EUR
WL	Other non-metallic mineral products	M.EUR
WL	Basic iron and steel and of ferro-alloys and first products thereof	M.EUR
WL	Secondary steel for treatment, Re-processing of secondary steel into new steel	M.EUR
WL	Precious metals	M.EUR
WL	Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	M.EUR
WL	Aluminium and aluminium products	M.EUR
WL	Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	M.EUR
WL	Lead, zinc and tin and products thereof	M.EUR
WL	Secondary lead for treatment, Re-processing of secondary lead into new lead	M.EUR
WL	Copper products	M.EUR
WL	Secondary copper for treatment, Re-processing of secondary copper into new copper	M.EUR
WL	Other non-ferrous metal products	M.EUR
WL	Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	M.EUR
WL	Foundry work services	M.EUR
WL	Fabricated metal products, except machinery and equipment (28)	M.EUR
WL	Machinery and equipment n.e.c. (29)	M.EUR
WL	Office machinery and computers (30)	M.EUR
WL	Electrical machinery and apparatus n.e.c. (31)	M.EUR
WL	Radio, television and communication equipment and apparatus (32)	M.EUR
WL	Medical, precision and optical instruments, watches and clocks (33)	M.EUR
WL	Motor vehicles, trailers and semi-trailers (34)	M.EUR
WL	Other transport equipment (35)	M.EUR
WL	Furniture; other manufactured goods n.e.c. (36)	M.EUR
WL	Secondary raw materials	M.EUR
WL	Bottles for treatment, Recycling of bottles by direct reuse	M.EUR
WL	Electricity by coal	M.EUR
WL	Electricity by gas	M.EUR
WL	Electricity by nuclear	M.EUR
WL	Electricity by hydro	M.EUR
WL	Electricity by wind	M.EUR
WL	Electricity by petroleum and other oil derivatives	M.EUR
WL	Electricity by biomass and waste	M.EUR
WL	Electricity by solar photovoltaic	M.EUR
WL	Electricity by solar thermal	M.EUR
WL	Electricity by tide, wave, ocean	M.EUR
WL	Electricity by Geothermal	M.EUR
WL	Electricity nec	M.EUR
WL	Transmission services of electricity	M.EUR
WL	Distribution and trade services of electricity	M.EUR
WL	Coke oven gas	M.EUR
WL	Blast Furnace Gas	M.EUR
WL	Oxygen Steel Furnace Gas	M.EUR
WL	Gas Works Gas	M.EUR
WL	Biogas	M.EUR
WL	Distribution services of gaseous fuels through mains	M.EUR
WL	Steam and hot water supply services	M.EUR
WL	Collected and purified water, distribution services of water (41)	M.EUR
WL	Construction work (45)	M.EUR
WL	Secondary construction material for treatment, Re-processing of secondary construction material into aggregates	M.EUR
WL	Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries	M.EUR
WL	Retail trade services of motor fuel	M.EUR
WL	Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)	M.EUR
WL	Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)	M.EUR
WL	Hotel and restaurant services (55)	M.EUR
WL	Railway transportation services	M.EUR
WL	Other land transportation services	M.EUR
WL	Transportation services via pipelines	M.EUR
WL	Sea and coastal water transportation services	M.EUR
WL	Inland water transportation services	M.EUR
WL	Air transport services (62)	M.EUR
WL	Supporting and auxiliary transport services; travel agency services (63)	M.EUR
WL	Post and telecommunication services (64)	M.EUR
WL	Financial intermediation services, except insurance and pension funding services (65)	M.EUR
WL	Insurance and pension funding services, except compulsory social security services (66)	M.EUR
WL	Services auxiliary to financial intermediation (67)	M.EUR
WL	Real estate services (70)	M.EUR
WL	Renting services of machinery and equipment without operator and of personal and household goods (71)	M.EUR
WL	Computer and related services (72)	M.EUR
WL	Research and development services (73)	M.EUR
WL	Other business services (74)	M.EUR
WL	Public administration and defence services; compulsory social security services (75)	M.EUR
WL	Education services (80)	M.EUR
WL	Health and social work services (85)	M.EUR
WL	Food waste for treatment: incineration	M.EUR
